Previsão,Real
4843.856690382952,4935.0
2704.1583531895308,1800.0
2597.1734363298597,2200.0
3488.714410160452,2800.0
6805.246832810257,4500.0
3845.330799692689,2200.0
4629.88685666361,11150.0
2918.128186908873,4900.0
2846.8049090024256,2825.0
3132.098020628215,3800.0
6519.953721184467,8000.0
2026.5872130782805,2200.0
2169.2337688911753,1150.0
3132.098020628215,3400.0
3880.992438645913,3000.0
2882.4665479556493,1950.0
2525.8501584234123,1617.0
2240.5570467976227,2300.0
7875.096001406968,3000.0
2739.8199921427545,1900.0
3809.6691607394655,1600.0
2668.496714236307,1800.0
3631.360965973347,2800.0
3060.774742721768,4000.0
2062.248852031504,1690.0
2525.8501584234123,2400.0
2169.2337688911753,4000.0
2169.2337688911753,2700.0
7946.419279313415,9500.0
4308.932106084598,2825.0
2062.248852031504,1400.0
9658.177949068153,4200.0
3916.6540775991366,3525.0
2525.8501584234123,1900.0
1955.263935171833,3400.0
1634.3091845928197,2250.0
2704.1583531895308,3700.0
2989.4514648153204,1750.0
2668.496714236307,1800.0
2026.5872130782805,1590.0
1242.031156107359,1500.0
2169.2337688911753,1000.0
2062.248852031504,1300.0
2097.910490984728,2300.0
2525.8501584234123,2100.0
5735.397664213546,7000.0
2169.2337688911753,1600.0
2276.2186857508464,2790.0
2811.143270049202,1090.0
2418.865241563741,3000.0
2918.128186908873,2300.0
2882.4665479556493,1837.0
3310.4062153943337,2303.0
2311.88032470407,2140.0
5592.751108400651,5000.0
2525.8501584234123,2000.0
3916.6540775991366,2590.0
3096.4363816749915,1400.0
2811.143270049202,2200.0
3916.6540775991366,15000.0
2918.128186908873,2400.0
1848.279018312162,2750.0
2347.5419636572938,2200.0
1812.6173793589383,903.0
2026.5872130782805,2430.0
2240.5570467976227,1700.0
3203.4212985346626,5000.0
4451.578661897493,6900.0
2276.2186857508464,4500.0
2597.1734363298597,1450.0
2276.2186857508464,1500.0
2347.5419636572938,3500.0
2882.4665479556493,3800.0
6448.63044327802,3100.0
2097.910490984728,680.0
3702.6842438797944,4500.0
3952.3157165523603,2900.0
2311.88032470407,1800.0
3631.360965973347,1900.0
2739.8199921427545,2600.0
2454.526880516965,1850.0
2668.496714236307,1700.0
2418.865241563741,2000.0
2597.1734363298597,1957.0
2882.4665479556493,2750.0
4629.88685666361,4000.0
2704.1583531895308,3059.0
2525.8501584234123,3200.0
2597.1734363298597,1800.0
4023.6389944588077,2000.0
2525.8501584234123,2800.0
5557.089469447426,2800.0
5450.104552587756,6630.0
1848.279018312162,2100.0
3167.759659581439,3000.0
2383.2036026105175,1400.0
3381.729493300781,2504.0
2739.8199921427545,2400.0
2097.910490984728,1200.0
2383.2036026105175,1300.0
2311.88032470407,1588.0
2704.1583531895308,1260.0
2561.511797376636,1990.0
3203.4212985346626,1768.0
3845.330799692689,4300.0
1883.9406572653857,2699.0
3203.4212985346626,6200.0
2240.5570467976227,1800.0
3738.345882833018,3400.0
2704.1583531895308,2000.0
1990.9255741250568,2125.0
3274.74457644111,1850.0
10656.703839758417,13000.0
4736.871773523282,2600.0
3774.007521786242,2800.0
3167.759659581439,5200.0
2525.8501584234123,800.0
7161.863222342494,9000.0
3702.6842438797944,10000.0
3417.391132254005,2350.0
2953.7898258620967,2840.0
3738.345882833018,2250.0
2811.143270049202,3500.0
3738.345882833018,2200.0
2169.2337688911753,2000.0
2240.5570467976227,1850.0
4879.518329336177,4000.0
6305.983887465125,6130.0
3346.0678543475574,2850.0
3453.0527712072285,3280.0
2989.4514648153204,3370.0
6448.63044327802,15000.0
2097.910490984728,1550.0
2597.1734363298597,3330.0
2240.5570467976227,2000.0
3702.6842438797944,2550.0
2026.5872130782805,1150.0
1812.6173793589383,2200.0
2204.895407844399,950.0
1883.9406572653857,3200.0
1812.6173793589383,900.0
3809.6691607394655,3600.0
2525.8501584234123,1420.0
3845.330799692689,5000.0
3560.0376880668996,3230.0
3239.0829374878863,1756.0
2169.2337688911753,1224.0
11797.876286261575,9000.0
2525.8501584234123,1790.0
2882.4665479556493,1500.0
5236.134718868414,3500.0
8053.404196173085,6500.0
9265.899920582691,10000.0
4380.255383991045,3500.0
5521.427830494204,12000.0
3239.0829374878863,1500.0
3595.6993270201233,2500.0
2525.8501584234123,1260.0
4166.285550271703,1990.0
3952.3157165523603,4800.0
16968.81393447901,7000.0
2062.248852031504,1320.0
3239.0829374878863,5200.0
2169.2337688911753,2240.0
5664.074386307098,4350.0
1741.2941014524908,1500.0
7375.833056061836,4710.0
2989.4514648153204,2700.0
3809.6691607394655,6000.0
4986.503246195847,2910.0
7803.77272350052,2560.0
1990.9255741250568,1650.0
6412.968804324795,5000.0
1634.3091845928197,2332.0
5200.473079915189,7000.0
1919.6022962186094,1000.0
1598.647545639596,3500.0
3132.098020628215,2800.0
6912.231749669927,6100.0
2026.5872130782805,1120.0
3417.391132254005,3200.0
2739.8199921427545,2440.0
