Previsão,Real
2363.223958473564,1850.0
4540.250413575683,4000.0
6229.42263112949,6130.0
3326.471910283695,2850.0
3419.689454007256,3280.0
3015.7467645384913,3370.0
7123.91633516117,15000.0
2685.205534748475,1550.0
2673.9491042187674,3330.0
2363.223958473564,2000.0
3190.9254214559055,2550.0
1852.8568598658367,1150.0
1666.4217724187145,2200.0
2008.2194327384382,950.0
1728.5668015677552,3200.0
1666.4217724187145,900.0
4500.618245486057,3600.0
1841.6004293361289,1420.0
3315.215479753987,5000.0
3066.635363157824,3230.0
2463.050720826536,1756.0
1977.146918163918,1224.0
11784.793521339221,9000.0
3828.2793553763177,1790.0
2476.257586241937,1500.0
5297.247193893878,3500.0
8075.907856441592,6500.0
8808.44134081468,10000.0
4551.50684410539,3500.0
5545.827310490042,12000.0
3233.254366560134,1500.0
3097.7078777323445,2500.0
1841.6004293361289,1260.0
4365.071756658268,1990.0
3732.3650346381532,4800.0
16614.24014580528,7000.0
1883.929374440357,1320.0
3679.5260011331266,5200.0
1530.8752835909252,2240.0
5346.185357627517,4350.0
1604.2767432696737,1500.0
7931.801714098698,4710.0
2569.4751299654986,2700.0
4500.618245486057,6000.0
5079.739591872236,2910.0
7534.468243259344,2560.0
1821.7843452913162,1650.0
6322.64017485305,5000.0
1511.0591995461127,2332.0
4495.97103358576,7000.0
1313.3676815692827,1000.0
1479.9866849715922,3500.0
2693.76518826358,2800.0
6311.383744323342,6100.0
1852.8568598658367,1120.0
2942.345304859743,3200.0
2351.967527943856,2440.0
2662.6926736890596,2800.0
5545.827310490042,9600.0
2518.5865313461654,2500.0
2580.7315604952064,2000.0
2529.8429618758737,2700.0
2270.006414750003,2300.0
2270.006414750003,1150.0
3408.433023477548,1900.0
2598.597209654325,1800.0
3058.0757096427196,2800.0
2995.9306804936787,1700.0
2443.2346367817236,1550.0
2611.804075069727,2500.0
4165.429803795745,2600.0
2436.6254181523127,3000.0
3171.1093374110933,3317.0
2287.8720639091216,1256.0
1437.6577398673642,1650.0
3967.7382858189144,9403.0
3854.7046580505407,3000.0
1852.8568598658367,3600.0
5073.130373242826,5000.0
5732.262397937164,4500.0
2518.5865313461654,1650.0
3077.8917936875323,5000.0
4706.869416977992,1700.0
1841.6004293361289,1700.0
2767.1666479423284,1600.0
2163.58200561104,1365.0
2953.6017353894504,1512.0
1220.1501378457217,1643.0
3506.297779101406,2200.0
5894.234189439176,9750.0
7137.134772419991,2500.0
2902.7131367701177,2450.0
2922.5292208149303,1500.0
3027.003195068199,2500.0
3077.8917936875323,2000.0
11940.156094211823,11250.0
2798.239162516849,1284.0
2673.9491042187674,1700.0
2902.7131367701177,2780.0
1604.2767432696737,3300.0
8155.918534749751,12660.0
1604.2767432696737,2000.0
3058.0757096427196,2500.0
1593.020312739966,1900.0
1915.0018890148772,1350.0
4407.400701762497,2900.0
4593.835789209619,7000.0
2412.1621222072026,1400.0
3848.09543942113,3000.0
2654.1330201739547,2750.0
2529.8429618758737,2250.0
3661.660351974008,5000.0
2948.954523489154,2740.0
3140.036822836573,4250.0
15979.57141705605,14140.0
3961.1290671895035,5300.0
2039.2919473129587,1300.0
2529.8429618758737,2100.0
2114.643841877401,2300.0
1293.5515975244703,1800.0
3699.342085177939,2350.0
1530.8752835909252,1090.0
1593.020312739966,3000.0
2902.7131367701177,3100.0
2332.1514438990434,2408.0
2165.532440496734,1200.0
2742.703351997219,2020.0
2549.659045920686,1000.0
1313.3676815692827,1570.0
3481.8344831562968,3540.0
7745.366626651576,15000.0
1593.020312739966,1550.0
2214.4706042303733,4080.0
3532.7230817756295,2200.0
4806.696179330964,5500.0
1697.4942869932347,1100.0
3097.7078777323445,2529.0
2922.5292208149303,2200.0
3526.1138631462186,1550.0
2394.2964730480844,900.0
2436.6254181523127,2770.0
1697.4942869932347,1275.0
2798.239162516849,2100.0
2611.804075069727,1490.0
3803.816059431208,5100.0
2767.1666479423284,1800.0
3233.254366560134,4250.0
1903.7454584851694,1400.0
3692.7328665485284,1807.0
5071.179938357132,4495.0
3867.9115234659425,3500.0
2618.4132936991373,2400.0
2818.055246561661,1860.0
3077.8917936875323,2000.0
2580.7315604952064,1850.0
3432.8963194226576,3000.0
2549.659045920686,3000.0
2685.205534748475,2300.0
1686.237856463527,1628.0
1624.0928273144862,1250.0
4396.144271232788,3400.0
2312.335359854231,4500.0
4147.564154636626,2700.0
1883.929374440357,1900.0
2964.8581659191586,3900.0
2984.6742499639713,1445.0
3058.0757096427196,3350.0
3657.013140073711,10170.0
2611.804075069727,2000.0
2008.2194327384382,3800.0
11474.068375594019,9000.0
3550.588730934748,4950.0
2673.9491042187674,4300.0
3493.0909136860046,3500.0
3867.9115234659425,1895.0
1686.237856463527,1525.0
2287.8720639091216,1800.0
3532.7230817756295,3431.0
4158.820585166333,11250.0
2922.5292208149303,2800.0
1437.6577398673642,1600.0
6074.060058256888,11250.0
2942.345304859743,3000.0
2798.239162516849,1200.0
2405.552903577792,2413.0
1666.4217724187145,1500.0
3284.1429651794665,2400.0
7123.91633516117,12500.0
2507.3301008164576,2800.0
7776.439141226096,4500.0
12095.518667084425,11000.0
3004.4903340087835,4500.0
2798.239162516849,3120.0
3202.1818519856133,2850.0
1883.929374440357,1490.0
1624.0928273144862,1350.0
3004.4903340087835,3980.0
2225.7270347600806,5000.0
3233.254366560134,3800.0
5421.53725219196,9000.0
3637.1970560288987,3500.0
2456.441502197125,2700.0
3108.9643082620523,3350.0
4240.781698360186,4000.0
2591.987991024914,1950.0
1666.4217724187145,1000.0
2529.8429618758737,1530.0
4605.0922197393265,3000.0
4662.59003698807,6000.0
1821.7843452913162,1800.0
4706.869416977992,8000.0
3828.2793553763177,2000.0
2680.5583228481782,6000.0
2394.2964730480844,1980.0
2840.568107621077,5500.0
1915.0018890148772,1480.0
2654.1330201739547,1700.0
3586.3084574095656,6550.0
1977.146918163918,1247.0
1759.6393161422754,3000.0
1375.5127107183234,1200.0
2662.6926736890596,1882.0
2673.9491042187674,2400.0
1977.146918163918,1500.0
3171.1093374110933,4500.0
3077.8917936875323,3300.0
1790.7118307167957,1340.0
4769.014446127033,6500.0
1561.9477981654454,1800.0
2569.4751299654986,3200.0
1946.0744035893977,1800.0
3668.2695706034187,2400.0
2623.0605055994347,1800.0
2101.4369764619996,1575.0
2176.7888710264415,1800.0
2736.0941333678084,1950.0
3058.0757096427196,4850.0
2312.335359854231,3800.0
2917.882008914633,4600.0
1666.4217724187145,1085.0
2654.1330201739547,1775.0
2829.3116770913693,1785.0
2984.6742499639713,3808.0
1593.020312739966,2200.0
2538.402615390978,1800.0
1666.4217724187145,730.0
1593.020312739966,2000.0
2798.239162516849,2400.0
3027.003195068199,4100.0
1779.455400187088,1100.0
2829.3116770913693,1370.0
1499.802769016405,1360.0
2953.6017353894504,1300.0
2891.45670624041,3980.0
2289.822498794815,1200.0
3077.8917936875323,2000.0
2163.58200561104,1200.0
2642.8765896442474,1500.0
3805.7664943169016,2800.0
8541.995575059398,5500.0
2287.8720639091216,916.0
2880.200275710702,2426.0
2747.3505638975157,4000.0
4829.20904039038,5850.0
3874.5207420953534,5000.0
4962.058752203566,6499.0
3910.240468570171,2550.0
3171.1093374110933,2500.0
1655.1653418890066,2250.0
3233.254366560134,1200.0
2747.3505638975157,2000.0
2922.5292208149303,2000.0
1499.802769016405,950.0
2922.5292208149303,2272.0
2400.9056916774953,1450.0
11300.840153562298,10000.0
1946.0744035893977,3200.0
3157.9024719956915,1600.0
2691.814753377886,2600.0
1635.3492578441942,2430.0
3961.1290671895035,2500.0
4520.43432953087,3300.0
1666.4217724187145,2700.0
1915.0018890148772,1700.0
2747.3505638975157,1600.0
2736.0941333678084,1300.0
3388.6169394327358,2400.0
3171.1093374110933,3300.0
2984.6742499639713,2400.0
1946.0744035893977,1560.0
1561.9477981654454,1572.0
2654.1330201739547,2210.0
2587.3407791246173,1955.0
3916.8496871995817,5500.0
1790.7118307167957,1980.0
4957.411540303268,4725.0
2518.5865313461654,3200.0
2350.017093058162,1300.0
2363.223958473564,2500.0
14878.826541532435,15000.0
1821.7843452913162,1346.0
1852.8568598658367,1450.0
2505.379665930764,1400.0
3233.254366560134,2700.0
2891.45670624041,2200.0
2631.620159114539,2250.0
3679.5260011331266,2000.0
5017.594562723196,4280.0
3140.036822836573,4471.0
3388.6169394327358,3000.0
6975.162980917978,6000.0
2456.441502197125,1995.0
2747.3505638975157,3500.0
1479.9866849715922,2100.0
3588.2588922952596,1850.0
1790.7118307167957,2350.0
6675.694265702483,9500.0
6509.075262300172,3100.0
2039.2919473129587,1850.0
2995.9306804936787,5830.0
4449.729646866725,3940.0
2673.9491042187674,1100.0
2070.364461887479,2900.0
3756.839902426683,2725.0
3388.6169394327358,3200.0
3568.442808250447,2100.0
2611.804075069727,1500.0
2829.3116770913693,1400.0
4469.545730911537,15000.0
1841.6004293361289,3000.0
2860.3841916658894,2000.0
3723.805381123049,1647.0
3077.8917936875323,7000.0
3097.7078777323445,4500.0
1406.5852252928437,1380.0
3606.124541454378,3700.0
2600.547644540019,2620.0
2685.205534748475,2800.0
2705.021618793288,2000.0
2922.5292208149303,2200.0
1697.4942869932347,1500.0
4948.840314944744,2800.0
1977.146918163918,1300.0
1686.237856463527,2496.0
3182.3657679408007,4400.0
3108.9643082620523,3800.0
2463.050720826536,1300.0
3961.1290671895035,2150.0
2849.1277611361816,1600.0
1965.89048763421,1350.0
2922.5292208149303,2100.0
3046.819279113012,1800.0
4562.763274635098,9200.0
2549.659045920686,1400.0
3097.7078777323445,2750.0
1542.131714120633,1350.0
2016.779086253543,2188.0
2767.1666479423284,1650.0
4176.6862343254525,9000.0
5195.4699966552125,3800.0
3171.1093374110933,5700.0
1903.7454584851694,2000.0
2580.7315604952064,3400.0
3058.0757096427196,2712.0
1375.5127107183234,1500.0
1530.8752835909252,3850.0
4396.144271232788,5500.0
2642.8765896442474,1790.0
2673.9491042187674,3000.0
3077.8917936875323,2000.0
3126.829957421171,2500.0
3202.1818519856133,2400.0
1624.0928273144862,1700.0
2786.982731987141,1700.0
2474.3071513562436,1200.0
2225.7270347600806,1800.0
1821.7843452913162,1500.0
1448.914170397072,2500.0
1852.8568598658367,1275.0
12699.103309415714,15000.0
1790.7118307167957,1250.0
6105.132572831408,6500.0
2207.8613856009624,1450.0
2891.45670624041,1600.0
2818.055246561661,6300.0
2059.1080313577713,2450.0
9920.442646868,5250.0
4092.028344116996,3900.0
9809.371025828741,8000.0
5079.739591872236,6000.0
1561.9477981654454,1000.0
2809.4955930465567,2350.0
6875.336218565006,7500.0
8384.682567301103,3200.0
2724.8377028381,1950.0
2995.9306804936787,1890.0
6036.378325052956,9000.0
4800.086960701554,2456.0
3481.8344831562968,3370.0
3568.442808250447,1500.0
3812.3757129463124,3500.0
2301.0789293245234,1734.0
3648.453486558606,6500.0
2736.0941333678084,1200.0
2591.987991024914,1990.0
1468.7302544418844,1200.0
2121.253060506812,2230.0
2431.9782062520153,1800.0
5756.725693882274,4000.0
2953.6017353894504,3000.0
2798.239162516849,2300.0
3275.583311664362,3184.0
8677.542063887187,12000.0
1666.4217724187145,1400.0
2673.9491042187674,1400.0
2436.6254181523127,2424.0
4314.183158038935,3650.0
4713.478635607403,10960.0
3805.7664943169016,5200.0
3805.7664943169016,2500.0
3357.5444248582153,1500.0
1593.020312739966,1850.0
3481.8344831562968,2005.0
4294.367073994123,3100.0
2736.0941333678084,2830.0
1748.3828856125676,1260.0
1779.455400187088,2050.0
2518.5865313461654,2000.0
3058.0757096427196,4840.0
3058.0757096427196,2705.0
3357.5444248582153,1550.0
1977.146918163918,730.0
7745.366626651576,8000.0
3182.3657679408007,3600.0
1511.0591995461127,2500.0
3395.2261580621466,2632.0
4029.8833149679554,3702.0
2922.5292208149303,2200.0
3233.254366560134,2220.0
4045.78695739796,2500.0
3146.6460414659837,3500.0
3923.4589058289926,1500.0
2778.423078472036,5000.0
4624.908303784139,3690.0
5588.156255594269,7100.0
8988.26720963239,3900.0
3202.1818519856133,2170.0
4172.039022425155,2000.0
9460.964146879607,8000.0
2518.5865313461654,2000.0
4495.97103358576,7760.0
1977.146918163918,1330.0
2705.021618793288,2037.0
3681.4764360188206,2900.0
2456.441502197125,1800.0
2611.804075069727,1900.0
2505.379665930764,1750.0
10504.211205154475,6000.0
1686.237856463527,1420.0
2183.3980896558523,1766.0
3867.9115234659425,6000.0
9112.557267930471,11630.0
1728.5668015677552,1287.0
1903.7454584851694,1033.0
3848.09543942113,3000.0
2039.2919473129587,1955.0
4449.729646866725,2750.0
2995.9306804936787,2300.0
3171.1093374110933,4000.0
2922.5292208149303,4230.0
3046.819279113012,2730.0
3462.018399111484,4000.0
2039.2919473129587,2100.0
2580.7315604952064,2785.0
1448.914170397072,2300.0
2059.1080313577713,2462.0
1821.7843452913162,1550.0
2425.3689876226044,1600.0
3233.254366560134,1266.0
1530.8752835909252,1400.0
2984.6742499639713,2000.0
4078.821478701594,3200.0
2860.3841916658894,1765.0
2773.7758665717392,3800.0
3867.9115234659425,4993.0
3221.997936030426,3300.0
1790.7118307167957,700.0
2953.6017353894504,3600.0
1977.146918163918,2200.0
4935.633449529343,13130.0
10455.273041420838,15000.0
3357.5444248582153,2680.0
1604.2767432696737,2000.0
4935.633449529343,10000.0
2809.4955930465567,2295.0
1686.237856463527,1535.0
2767.1666479423284,3200.0
2238.9339001754824,1995.0
1530.8752835909252,2200.0
2736.0941333678084,3100.0
10368.664716326686,10000.0
2598.597209654325,2100.0
1655.1653418890066,1100.0
2350.017093058162,1700.0
3941.312983144691,5250.0
